Feb 26 12:48:30.245 [notice] Tor 0.3.1.7 (git-6babd3d9ba9318b3) running on Windows 7 with Libevent 2.0.22-stable, OpenSSL 1.0.2k, Zlib 1.2.8, Liblzma N/A, and Libzstd N/A.
Feb 26 12:48:30.246 [notice] Tor can't help you if you use it wrong! Learn how to be safe at https://www.torproject.org/download/download#warning
Feb 26 12:48:30.262 [notice] Configuration file "C:\Users\massivedesign\AppData\Roaming\tor\torrc" not present, using reasonable defaults.
Feb 26 12:48:30.266 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Feb 26 12:48:30.266 [warn] Path for GeoIPFile (Tor/geoip) is relative and will resolve to C:\Users\massivedesign\CloudStation\PyArchArtBot\ipchanger\Tor\geoip. Is this what you wanted?
Feb 26 12:48:30.266 [warn] Path for GeoIPv6File (Tor/geoip6) is relative and will resolve to C:\Users\massivedesign\CloudStation\PyArchArtBot\ipchanger\Tor\geoip6. Is this what you wanted?
Feb 26 12:48:30.266 [warn] Path for DataDirectory (Data/tordata0) is relative and will resolve to C:\Users\massivedesign\CloudStation\PyArchArtBot\ipchanger\Data\tordata0. Is this what you wanted?
Feb 26 12:48:30.266 [notice] Wow!  I detected that you have 32 CPUs. I will not autodetect any more than 16, though.  If you want to configure more, set NumCPUs in your torrc
Feb 26 12:48:30.267 [warn] You specified a public address '0.0.0.0:9050' for SocksPort. Other people on the Internet might find your computer and use it as an open proxy. Please don't allow this unless you have a good reason.
Feb 26 12:48:30.267 [notice] Opening Socks listener on 0.0.0.0:9050
Feb 26 12:48:30.268 [notice] Opening DNS listener on 127.0.0.1:53
Feb 26 12:48:30.268 [notice] Opening Control listener on 127.0.0.1:15000
Feb 26 12:48:30.000 [notice] Parsing GEOIP IPv4 file Tor/geoip.
Feb 26 12:48:30.000 [notice] Parsing GEOIP IPv6 file Tor/geoip6.
Feb 26 12:48:31.000 [notice] Bootstrapped 0%: Starting
Feb 26 12:48:32.000 [notice] Starting with guard context "default"
Feb 26 12:48:32.000 [notice] Bootstrapped 80%: Connecting to the Tor network
Feb 26 12:48:59.000 [notice] Bootstrapped 85%: Finishing handshake with first hop
Feb 26 12:48:59.000 [notice] Bootstrapped 90%: Establishing a Tor circuit
Feb 26 12:53:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:53:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:53:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:53:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:53:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:53:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:54:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:55:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:56:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:57:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:58:52.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:02.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:12.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:22.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:32.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:42.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 12:59:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:00:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:01:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:02:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:03:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:04:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:05:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:06:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:07:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:08:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:09:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:10:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:11:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:12:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:13:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:33.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:43.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:14:53.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:03.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:13.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:23.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:15:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:16:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:17:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:18:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:19:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:43.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:20:43.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:20:43.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:20:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:20:44.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:20:47.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:20:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:21:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:22:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:23:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:24:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:25:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:26:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:27:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:28:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:29:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:04.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:14.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:23.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:30:24.000 [warn] Socks version 67 not recognized. (Tor is not an http proxy.)
Feb 26 13:30:24.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:34.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:44.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:30:54.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:31:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:32:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:33:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:34:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:35:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:36:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:37:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:38:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:39:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:35.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:45.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:40:55.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:41:05.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:41:15.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:41:25.000 [notice] New control connection opened from 127.0.0.1.
Feb 26 13:41:35.000 [notice] New control connection opened from 127.0.0.1.
